,photon1_pT,photon2_pT,photon1_phi,photon2_phi,photon1_eta,photon2_eta,dEta,n_jets,average_jet_pT,lead_jets_dPhi,n_leptons,photon1_isolation,photon2_isolation,missing_energy
0,243.77504812789377,257.0476383936993,3.4393915632510565,4.997002777423121,-1.3627367728290172,1.4111019570162187,2.773838729845236,1.0,218.34223374091377,4.699006670325653,4.0,0.8732532004070412,0.6060570705792587,0.02332683031719407
1,233.472191929999,350.26631962601397,5.896004586641645,2.245170396895432,3.3454418462641757,1.0406873112060788,2.304754535058097,4.0,101.42420235572142,5.561518079961496,6.0,0.6355439128620377,0.8322886495095521,0.006370520293719206
2,189.6462657604856,288.1285497188102,5.007965179448968,1.8500229824042647,-1.0363630024268402,1.7272045099897024,2.7635675124165426,3.0,133.7796457679386,0.07811439692787697,0.0,0.8650014426624022,0.8344659331751902,0.01777973663423804
3,327.25015170402264,240.8540078469132,0.82998272084159,5.029281215071605,-3.101662111127824,-0.6792915323190973,2.4223705788087266,4.0,104.90603847966035,0.20081493279259777,2.0,0.7657449379821957,0.628890489311976,0.013874874950436933
4,215.2569942523613,252.07201884594673,2.342109130954771,1.711346459959963,4.271737964800686,1.3055565543123162,2.96618141048837,4.0,83.32762491596928,2.2875630402060905,2.0,0.9228270942997527,0.792779417561368,0.16615292422720307
5,233.85952114387428,240.9494403468588,4.423972247191351,1.0373462023174067,-1.9963489705043491,0.7401220538941997,2.736471024398549,6.0,154.50262519987368,-0.35546104685249946,2.0,0.6638528017038317,0.7863533141891477,0.2061148793643719
6,269.95249902348985,254.41762461223382,2.804461710753456,2.8879617158123474,-3.4999736243807815,-0.6701027710606757,2.829870853320106,5.0,80.80656226865689,0.6279024827221169,6.0,0.7503735224605981,0.8451085615026619,0.09501456122158469
7,372.9069851667242,268.0621066443726,4.830908449142052,5.756358432790093,1.2581428045455594,-1.1453707451798611,2.4035135497254205,3.0,138.90022822395798,0.04941195196238936,6.0,0.7615580510989428,0.7434449358674398,0.11703929143966896
8,277.8857107369394,411.1014043859437,1.6211321491080037,2.317882943969892,1.5816341705369488,-0.7336129573085861,2.315247127845535,3.0,82.93369866698734,1.503737182876592,1.0,0.5657979816462797,0.7939661992887173,0.05725827916376325
9,219.1555555687712,288.93606346267416,3.437641726910727,6.066974835078079,-1.3444982663358913,1.229267143421831,2.5737654097577223,3.0,127.18647070957988,6.573681793295359,2.0,0.6474099581659463,0.8348681290377762,0.023334899884641658
10,218.32041440895117,287.4417529078648,1.9175479536499411,3.7168139452892883,3.711750476348475,0.9694732557181744,2.7422772206303008,4.0,109.68029734358576,-0.4846797338925239,3.0,0.6706985542678758,0.5703346491489718,0.017185306695732816
11,213.00356954404506,356.2277854846342,1.951832145885071,2.8206104779185237,-2.1218187000196855,0.5525338722025674,2.674352572222253,3.0,137.10848361287958,6.303369265614133,5.0,0.596777073890209,0.8949935968027614,0.14018373813968754
12,183.89847075964613,298.1887792227299,1.2618501527589134,1.1549969155242015,-3.029205163875571,0.03805753151957347,3.0672626953951445,2.0,86.60192716156627,0.521139582425793,1.0,0.9298877442042608,0.6906245592884073,0.05475864859466606
13,220.54368400722808,528.0898173872955,0.6484210972533572,4.743529971438752,2.8292786791904216,0.8340849591544686,1.9951937200359533,2.0,571.16730497694,0.6506136018774552,1.0,0.8970198276187862,0.6063448205009792,0.06594322919654116
14,193.00021490616177,343.85133523707134,2.2278147880795616,4.644115192426633,3.1068683462143314,0.4212330576986165,2.685635288515715,3.0,172.63996419541155,0.4072816978684562,4.0,0.8343032100945367,0.5654890931356684,0.08200035879829537
15,193.19518135466757,238.32501726694815,3.5404377907853455,3.1968259503089578,3.4918950455728437,0.3327073936188798,3.159187651953964,3.0,247.3264323199754,3.6772301456025898,4.0,0.7003542522900252,0.7729356509026442,0.01031941924518609
16,212.68996557747897,564.9768315824664,2.567415658356403,2.2293735220833075,3.4868164429760955,1.1898541068089923,2.296962336167103,2.0,214.5195579829161,1.4793059647019557,3.0,0.5689500262590546,0.7571402181049347,0.035604740196182316
17,337.9132467527516,244.4864229405876,6.115347716521943,0.35344028234658664,3.653248017645473,0.9497433368636221,2.703504680781851,2.0,1125.6395510895834,0.4391193857193182,3.0,0.8031930682844246,0.787464977802621,0.06149637946173403
18,289.51456115948326,266.55144592557883,5.5981121825148135,2.523254428975626,-2.5284342549062457,-0.09060480659366288,2.437829448312583,2.0,231.97380378520265,5.15260045413102,4.0,0.7866382760412254,0.8568829413575223,0.019215779198766825
19,280.85131462380343,244.27137668247903,2.827057100226173,0.28792233405263296,-4.548436778975784,-1.9966390077669818,2.551797771208802,1.0,124.75213047539197,4.0854443462197265,3.0,0.6010910301407391,0.8448091100962651,0.31321289913360806
20,208.45591507869247,226.7694932281135,4.837644584986615,3.4616202760247425,-0.052285814290886634,-3.1055633126601636,3.053277498369277,5.0,125.9242100600717,0.6633515739251354,4.0,0.7014970321647818,0.7941063727429674,0.29023774218593923
21,184.78707490595173,269.41596289319244,1.3668109864483666,5.5394491334409635,2.8365912140721687,-0.11878510295966738,2.955376317031836,5.0,134.2655938039826,-0.5517653545309441,1.0,0.8055838902332226,0.7981915706883003,0.12788943869912472
22,697.7982141164047,248.76541112866352,4.553389464239602,5.292544830208915,1.5856332170434198,-0.3836453336422583,1.969278550685678,4.0,94.83587687221653,0.5804081753169898,2.0,0.8085978981217448,0.8945868140981981,0.006889126529174838
23,362.5931314099045,232.09561463631587,5.9760197332189176,5.861242079215705,2.783475421100258,0.22826053161576354,2.5552148894844944,5.0,125.17419903560531,1.8646088844346635,3.0,0.9461452040305085,0.7086286052022803,0.026663620293254642
24,252.0931478194969,221.331163125012,3.229424272286453,0.1046577487467027,-4.290105868056246,-1.402367722283513,2.8877381457727327,1.0,154.6183993914806,0.014477965384150616,2.0,0.7001306644857284,0.6609709762369933,0.007320774248076312
25,213.19602262901807,313.6893287647093,4.843795111718318,6.054636989485054,3.1827707304852675,0.4593854836526132,2.7233852468326543,6.0,72.82663495602615,1.9606870015433022,5.0,0.7069440129996396,0.6874948735567799,0.004845015299992372
26,202.39423202377583,316.86050491241616,1.767291344603798,4.1472780871128725,-3.5074453150358758,-0.9322651785860403,2.5751801364498355,2.0,412.83917635682997,1.2332958565269556,5.0,0.6420085173742383,0.850085750354193,0.06239138648242992
27,196.19607802158777,261.8814103304861,2.5518355549193386,2.8537420734682137,-2.627077993823379,0.4234010715772527,3.0504790654006317,2.0,204.5818928403023,1.7328378221662937,5.0,0.6606843952336714,0.8441839595631384,0.032167833431462345
28,197.8497058610835,457.54195537905343,5.623554903258564,0.1603483862972065,-4.263420351605575,-1.722256136172997,2.541164215432578,5.0,194.4628838891002,1.6834716100029623,6.0,0.8235297333836158,0.8342856492883088,0.011855284137218813
29,255.78845334233893,274.1498667662935,4.179242391258928,0.3057396682280379,2.9155096068532034,0.346278819193401,2.5692307876598024,1.0,287.10837326740017,4.3862474118491,5.0,0.6516996735532459,0.7849549292472044,0.2725669532202879
30,326.73394569763633,327.8360769229354,2.417464665993449,1.2115547745921582,0.6661223638682072,-1.6456175516415472,2.3117399155097544,3.0,125.40077665879244,1.1258352347396425,0.0,0.6966360471146018,0.700429739825621,0.009391038863715284
31,369.3132429471885,308.6503247170195,6.191741400140258,1.3727636534298497,1.7931545328036282,-0.293757659323429,2.0869121921270573,1.0,234.71602240813286,1.3206150534268795,3.0,0.7731001982044763,0.907751942223257,0.04106137702363233
32,239.13248173160676,258.56458602780083,0.5690950537009499,3.658245147405163,2.2724571494364088,-0.33954596916698243,2.612003118603391,2.0,148.12808068774473,1.25244237737448,3.0,0.5951360596182278,0.7202019769010839,0.035682946349036015
33,183.83850504692137,286.79670213137405,5.246242001431974,0.08890201432648416,-4.7215473993794665,-1.6836625356657975,3.037884863713669,1.0,140.47052040064813,0.6439170746779521,1.0,0.8094020940111468,0.7412255556913996,0.04282117507371508
34,229.25711584218692,267.3036804389678,0.5816859485684569,3.5691615818334173,2.9954788675126283,0.45179388440343615,2.543684983109192,1.0,101.62524395307987,2.5630534579283966,1.0,0.7684227607326646,0.7106108692071578,0.0008315948729298306
35,175.76353469511898,240.05843791911977,4.200280181523747,0.21193050197311028,0.6625089926098937,-2.329656053159599,2.9921650457694926,2.0,112.30590195339622,4.214078452614298,3.0,0.6503076797704557,0.5915510124778294,0.43978484000376517
36,230.5131522467613,230.225129997948,5.387338765856271,1.8089291693378604,-4.117933108433468,-1.2962631297746139,2.8216699786588544,4.0,195.61738131217038,1.8477473437432173,3.0,0.7391248034055655,0.6372981978315453,0.0012724226491123147
37,642.2807055718995,252.09170187422083,0.9258101714543125,0.09002980496451027,-1.8700236821030174,0.14007527855342694,2.0100989606564443,5.0,73.81562579062165,0.45781632755131524,4.0,0.6730638879233242,0.6795840208425208,0.06585667089578084
38,314.42182325375137,300.0045884382094,3.432439608952069,1.8213064311540852,3.3238434716555023,1.0007688649505209,2.3230746067049814,3.0,167.97490063471963,2.8284574994880716,3.0,0.8285278506770872,0.5196392397192717,0.23052949012352109
39,169.94248848607208,642.1867388050475,3.7956845578255556,6.227440958787173,-2.5191456467054083,-0.5145727464003755,2.0045729003050328,2.0,108.57661532554957,-0.18660747015365195,0.0,0.7545975934764781,0.7425691874969251,0.034251232920856634
40,217.05315831974525,283.3338332077145,3.9679248344909537,3.2808295830002523,-1.0732467359491906,1.7429447200261787,2.8161914559753694,3.0,110.41030175280868,0.2760277729810531,3.0,0.8719905534573957,0.7040683300102462,0.0577699090647088
41,227.6452552384532,317.9868798081951,3.4131417029157163,0.28858722996989367,0.6365329766604844,-1.9145223851150597,2.551055361775544,3.0,126.05595413905833,16.84824887316483,4.0,0.673182964959671,0.716483078034134,0.15151220702901425
42,194.87323465358384,250.20639102331404,4.364598727535531,4.253300487340076,-3.1016566409173714,-0.04994993542157644,3.051706705495795,4.0,119.21444997138458,-0.6208425522609834,4.0,0.695979056934739,0.7750835488727583,0.045284372290177455
43,248.11355301560823,308.02223255823424,5.305321077094707,4.589141028416098,-3.7307260109587173,-1.1702814943955921,2.560444516563125,4.0,139.9518323957171,0.875518125178055,3.0,0.8863971159625201,0.6080575466828932,0.2707885246539421
44,562.0822456268387,476.3379960465136,4.531250362559843,6.025423682251306,-1.4575145103387062,-0.08895442462418579,1.3685600857145204,4.0,159.28564292667335,-0.27326628040986595,1.0,0.7289747856912401,0.8723155182890832,0.0008066781420512648
45,228.65346892399876,265.49452397071434,1.862715248683785,2.3948945019562564,-3.46521124606966,-0.5892500198888762,2.8759612261807836,2.0,118.05819363853718,2.067774524094097,3.0,0.8339795799413006,0.6575772735402907,0.061514421374830874
46,209.09873675263137,307.5749694298213,4.03505118444734,2.2348834831721245,4.094508316641545,1.4245926785604262,2.669915638081119,2.0,167.8473187935222,0.7438857716906712,4.0,0.6146749782542935,0.7765408662370588,0.04664760658888989
47,438.26753496410885,259.811375284042,5.105406798646001,5.522246533793327,0.8441679728913658,-1.4353051887689219,2.2794731616602877,1.0,85.69971683889104,0.5265230150237881,1.0,0.6153213724865116,0.7648978607786239,0.04746961818937745
